EQUI-5	gun control plans	gun control plans
EQUI-5	Obama	Obama
EQUI-5	to announce	to set out
SPE1-2	Six Australians	Dozens
EQUI-5	killed	killed
EQUI-5	in Laos plane crash	in Laos plane crash
SPE1-4	confirms	finds
SPE2-4	in Syria attack	in Syria chemical weapons attack
EQUI-5	used	used
EQUI-5	sarin	sarin
EQUI-5	UN	U.N.
EQUI-5	$ 53m	$ 53 million worth
EQUI-5	of jewels	of jewels
EQUI-5	Cannes thief	Robber in Cannes
EQUI-5	steals	steals
EQUI-5	charged	charged
EQUI-5	with corruption	with corruption
SPE1-4	Ex-Virginia governor Bob McDonnell	Virginia 's ex-Gov . Bob McDonnell , wife
REL-3	most senior Afghan Taliban prisoner	senior Taliban commander
EQUI-5	Pakistan	Pakistan
EQUI-5	to release	to release
EQUI-5	bites	bites
EQUI-5	costs	costs
EQUI-5	as rupee collapse	as rupee crisis
EQUI-5	Bollywood	Bollywood
EQUI-5	cuts	cuts
SPE1-4	Tornadoes	Tornadoes , damaging storms
EQUI-5	killing	killing
SIMI-4	6	5
EQUI-5	rip	hit
SPE2-4	through Midwest	U.S. Midwest
EQUI-5	rejects	rejects
EQUI-5	China 's new PM	China Premier Li
SPE2-3	US hacking claims	` groundless ' US hacking accusations
EQUI-5	New Zealand	New Zealand
EQUI-5	to legalise	to legalise
SIMI-3	set	votes
EQUI-5	gay marriage	same-sex marriage
EQUI-5	amid killings	Amid Killings
EQUI-5	bans	Bans
EQUI-5	martial arts clubs	Martial Arts Schools
EQUI-5	East Timor	East Timor
EQUI-5	at Boston Marathon	of Boston Marathon
SPE2-4	loud booms	two explosions
EQUI-5	Kenya Supreme Court	Kenya SC
EQUI-5	upholds	upholds
EQUI-5	election result	election result
EQUI-5	10 Things	10 Things
SPE2-3	for Wednesday	for Today
EQUI-5	to Know	to Know
EQUI-5	Venezuela 's Hugo Chavez	Venezuelan President Hugo Chavez
EQUI-5	dies	dies
EQUI-5	of cancer	of cancer
EQUI-5	US Senate	US Senate
EQUI-5	confirms	Confirms
EQUI-5	Yellen	Janet Yellen
SIMI-3	as Fed 's next chair	as New Central Bank Chief
SPE1-4	in India anti-rape protests	in gang-rape protest
EQUI-5	injured	injured
EQUI-5	dies	dies
SPE2-4	Officer	Indian policeman
EQUI-5	Chemical Weapons Use	of Chemical Arms Use
EQUI-5	in Syria	by Syria
SIMI-4	Can not ` Conclusively Determine '	Sees No Conclusive Evidence
EQUI-5	US	U.S.
EQUI-5	dies	dies
EQUI-5	Nobel Prize winning author Doris Lessing	Nobel laureate Doris Lessing
SPE2-4	Senate	US Senate
SPE2-4	as Fed head	as Fed 's next chair
EQUI-5	confirms	confirms
EQUI-5	Yellen	Yellen
SPE2-4	in Virginia	in Virginia cemetery
EQUI-5	Boston bombing suspect	Boston bomb suspect
EQUI-5	buried	buried
SPE1-4	Internet , phone service	Internet service
SPE1-3	in Syrian capital	in Syria
EQUI-5	restored	resumes
EQUI-5	Bomb Attack	bomb attack
EQUI-5	Syrian PM	Syrian PM
EQUI-5	Survives	survives
SPE2-3	prays	in prayer and song
EQUI-5	for Nelson Mandela	for Nelson Mandela
EQUI-5	South Africa	South Africa
EQUI-5	die	killed
SPE2-4	in clashes	in Egypt clashes
SPE1-4	At least 38 Morsi supporters	Dozens of Morsi supporters
SIMI-3	on iPhone disappointment	after earnings disappointment
EQUI-5	Apple shares	Apple stock
EQUI-5	Egypt	Egypt
SPE1-4	to lure Gulf investors	to lure investors
SIMI-3	set	seeks
EQUI-5	Crowned	is crowned
SPE1-4	Miss America 2013	Miss America
EQUI-5	Miss New York	Miss New York
EQUI-5	mixed	mixed
EQUI-5	at mid-day	at mid-day
REL-3	KLCI Futures	KL shares
SPE2-4	Iranian exiles	At least 47 Iranian exiles
EQUI_FACT-5	report deaths	killed
SPE2-4	in Iraq camp	at Iraq 's Camp Ashraf
EQUI-5	Helicopter	Helicopter
EQUI-5	in London	in London
EQUI-5	crashes	crashes
EQUI-5	China	China
SIMI-3	flew into	defy
SPE2-3	Japanese planes	Japan , S Korean military planes
EQUI-5	's new defense zone	's new defense zone
EQUI-5	Janet Yellen	Janet Yellen
SPE1-4	US Senate	Senate
EQUI-5	confirms	confirms
SPE2-4	as US Federal Reserve chief	as next Federal Reserve Chair
EQUI-5	northern Europe	north . Europe
SPE1-4	as Storm Xaver	as wind , rain
EQUI-5	batters	batters
EQUI-5	rises	rises
EQUI-5	Death toll	Storm death toll
SPE2-3	airline pilots	2 Turkish Airlines pilots
EQUI-5	in Lebanon	in Lebanon
EQUI-5	kidnap	kidnap
EQUI-5	Gunmen	Gunmen
EQUI-5	kills	kills
SPE1-4	5	up to six
SIMI-2	U.S. drone strike	Pakistan drone strike
EQUI-5	push	pushes
EQUI-5	Syrian troops	Syrian army
SPE1-4	into strategic rebelheld town	on rebel-held town
EQUI-5	Bangkok shutdown	Bangkok ` shutdown '
SPE1-4	Thai opposition protesters	Thai protesters
EQUI-5	begin	launch
EQUI-5	Hails	Welcomes
EQUI-5	France	France
EQUI-5	after U.S.-Russia Deal	US-Russia Deal
SPE1-4	on Syria Weapons	on Syria
EQUI-5	Crushed to Death	dead
EQUI-5	in Ivory Coast Stampede	in Ivory Coast stampede
SPE2-4	About 60	61
SPE1-4	against student gunman	against student
EQUI-5	Discipline	Discipline
EQUI-5	thought	thought
EQUI-5	Clinton	Clinton
EQUI-5	to testify	to testify
EQUI-5	on Benghazi attack	on Benghazi attack
SPE1-4	's custom-made wheelchair	's wheelchair
SPE1-4	English Channel swimmer	Channel swimmer
EQUI-5	snatch	steal
EQUI-5	Thieves	Thieves
EQUI-5	Kurdish rebels	Kurdish rebels
EQUI-5	from Turkey	from Turkey
EQUI-5	to withdraw	to withdraw
SPE1-4	Iranian president	Iranian minister
SIMI-3	for new nuclear talks	for failed nuke talks
REL-3	Mandela	Mandela movie
EQUI-5	pays tribute	pay tribute
EQUI-5	to Nelson Mandela	to Mandela
SIMI-3	Queen	US presidents
SIMI-3	11	seven
EQUI-5	Iraq violence	Iraq violence
EQUI-5	kills	kills
REL-1	US , UK chemical arms claims	US
EQUI-5	Syria	Syria
REL-2	US , UK chemical arms claims	chemical weapons
EQUI-5	at reporters ' dinner	during press dinner
EQUI-5	jokes	pokes fun at
EQUI-5	Obama	Obama
SIMI-4	21	20
EQUI-5	kill	kill
SIMI-2	in Niger	near Syrian border
SIMI-3	in suicide attacks	Car bombs
REL-3	at Iran 's nuclear plant	into Iran nuclear deal
REL-2	in Pakistan	Pakistani police
SIMI-2	for March 11	for January 14
EQUI-5	News summary	News summary
SIMI-3	among 14 killed	Six dead
EQUI-5	Indonesia	Indonesia
EQUI-5	by Indonesia volcano eruption	in Indonesian volcanic eruption
EQUI-5	passes	passes
SIMI-2	Hawaii	US Senate
SIMI-4	gay marriage bill	gay workers bill
SPE1-4	0.4 % higher	higher
SIMI-2	Singapore stocks	Indian stocks
OPPO-4	close	open
EQUI-5	the Papers	the Papers
SIMI-3	Mar. 12 , 2013	June 25 , 2013
EQUI-5	Say	Say
EQUI-5	What	What
EQUI-5	Singapore stocks	Singapore stocks
SPE2-3	0.11 pct	0.54 pct higher
EQUI-5	end up	close
SIMI-4	Pakistani girls	Pakistani girl
EQUI-5	' girlfriend Reeva Steenkamp	Steenkamp
EQUI-5	of Oscar Pistorius	Oscar Pistorius
EQUI-5	over Syria	for Syria
EQUI-5	's chemical weapons	's chemical weapons
REL-3	Egypt	Egypt army
EQUI-5	rescued	rescued
SPE2-3	off Waterford , Dublin coasts	in Dublin Bay
SIMI-3	Ten	Six
REL-2	Senior Pakistani Taliban commander	Pakistan Shi'ites
EQUI-5	rises	rises
SIMI-3	from west Chinas violence	from NE China fire
SIMI-2	to 35	to 112
EQUI-5	Death toll	Death toll
REL-2	South Korean soldiers	to South
EQUI-5	into North	North Korea
EQUI-5	meets	to meet
EQUI-5	Mandela family	Mandela family
EQUI-5	in hospital	hospital
EQUI-5	Obama	Obamas
OPPO-4	down	up
EQUI-5	dollar	dollar
SIMI-3	8 paise	22 paise
EQUI-5	Rupee	Rupee
EQUI-5	in early trade	in early trade
EQUI-5	vs	against
OPPO-4	open	close
EQUI-5	Indian stocks	Indian stocks
EQUI-5	lower	lower
EQUI-5	as Bangladesh building toll	as Bangladesh building toll
EQUI-5	arrested	arrested
SIMI-3	to 352	372
EQUI-5	rises	reaches
SPE2-2	Four	Owner
REL-3	Pakistani soldier	Pakistani military post
SPE1-3	kill	raid
EQUI-5	Indian troops	Indian troops
EQUI-5	Brazilian leader	Brazil leader
REL-1	crisis talks	reform vote
REL-3	US	US House
EQUI-5	in attacks	in attacks
EQUI-5	in Iraq	across Iraq
EQUI-5	killed	killed
SIMI-2	7	27
EQUI-5	injured	injured
SIMI-2	25	12
EQUI-5	in NW Pakistan	in NW Pakista
SIMI-2	12	6
SPE1-4	in bomb blast	in blast
EQUI-5	killed	killed
SIMI-2	Turkish police	British police
REL-3	Syria opposition vote	Syrian opposition
SPE1-4	peace talks	for talks
EQUI-5	kills	kills
SIMI-2	Syria car bomb	Sinai car bomb
SPE2-2	at least 12	at least 10 Egyptian soldiers
EQUI-5	hits	rises
SIMI-2	359	to 72
SPE1-4	Bangladesh building collapse death toll	Indian building collapse death toll
SIMI-3	in Afghanistan	in NW Pakistan
EQUI-5	killed	killed
SIMI-3	in `` insider '' attack	in bomb attack
SPE1-2	Two U.S. soldiers	8 soldiers
EQUI-5	Blast	Blast
EQUI-5	kills	kills
SPE1-3	10 young girls	nine
SIMI-3	in eastern Afghanistan	in southern Afghanistan
EQUI-5	at sea	at sea
SIMI-3	could end up	to destroy
SPE2-4	Syria 's chemical weapons	Syria chemical weapon stockpile
EQUI-5	in Pakistan	in Pakistan
EQUI-5	Gunmen	Gunmen
EQUI-5	kill	kill
SPE2-3	female politician	5 female teachers
EQUI-5	Ready	ready
EQUI-5	surgery	surgery
EQUI-5	Nelson Mandela	Nelson Mandela
EQUI-5	undergoes	undergoes
EQUI-5	China	China
EQUI-5	Dzhokhar Tsarnaev	Dzhokhar Tsarnaev
SPE2-4	to Boston bombing charges	in Boston Marathon bombing
REL-3	pleads not guilty	charged
SPE1-4	P.G. police	Police
EQUI-5	seeking	seek
REL-3	Egyptian army	Egypt 's Morsi
EQUI-5	Saturday 27th April	Saturday 27th April
EQUI-5	Cryptic crossword	Quiz crossword
EQUI-5	of breast cancer	about breast cancer
SPE2-3	Angelina Jolie	Angelina Jolie and the complex truth
SIMI-4	from Israeli prison	in Israel jails
SPE2-3	26 Palestinian prisoners	Palestinian prisoner
SPE1-3	evacuation of 5,000	mop-up operations
EQUI-5	near Damascus	near Damascus
REL-3	Syria regime	Syria army
EQUI-5	killed	Killed
SIMI-3	Twelve	Five
SIMI-3	raid	in Blasts
EQUI-5	to Snowden	to Snowden
EQUI-5	asylum	asylum
EQUI-5	offer	would grant
SIMI-2	Nicaragua , Venezuela	Bolivia
SIMI-1	after Alabama school bus shooting	in middle school shooting
EQUI-5	injured	injured
SIMI-2	50	138
EQUI-5	killed	killed
SIMI-4	5	3
SIMI-2	in Pakistan blast	in Boston blasts
EQUI-5	to strengthen	to strengthen
EQUI-5	occupied Palestinian territory	occupied Palestinian territory
EQUI-5	Palestinians	Palestinians
EQUI-5	on peace talks	on peace talks
EQUI-5	coordinate	coordinated
REL-2	Palestinians , Jordan	PA
SPE1-3	5	at least ten
EQUI-5	in Pakistan	in Pakistan
EQUI-5	kills	kills
EQUI_FACT-4	Suspected U.S. drone strike	US drone strike
REL-3	to dispute	cop on
SPE2_FACT-3	murder charge	seven attempted murder charges
SPE1-4	` Blade Runner ' Pistorius	Pistorius
SPE2-3	president	Former New Mexico Gov. Richardson
REL-3	Mexico	Former New Mexico Gov. Richardson
EQUI-5	killed	killed
EQUI-5	in clashes	in clashes
SPE2-2	Four	Student
SPE2-2	across Egypt	at Cairo 's Islamic university
SPE2-3	Afghan police 5 Taliban fighters	5 Taliban , 5 Afghan police
EQUI-5	kill	killed
SIMI-3	of Its Chemical Weapons Stockpile	Chemical Weapons
REL-2	Mixed reactions	legalizes
EQUI-5	to NZ same-sex marriage	New Zealand same-sex marriage
SIMI-2	Somalia 's Shebab	Syrian rebels
EQUI-5	claims	claim
EQUI-5	responsibility	responsibility
EQUI-5	Glasgow Helicopter Crash	Glasgow Helicopter Crash
REL-3	Braces	issues red alert
EQUI-5	India	India
SPE2-4	for Massive Cyclone	for cyclone Phailin
EQUI-5	Many	Many
EQUI-5	killed	killed
EQUI-5	Singapore shares	Singapore shares
EQUI-5	open	open
SIMI-4	on Friday	on Thursday
OPPO-4	lower	higher
SIMI-2	11 Dead	kill 89
SPE1-4	Northwest China	in China
SIMI-4	Two Earthquakes	Twin quakes
EQUI-5	to pro-Morsi protests	after pro-Morsi protest
REL-3	Egypt ministry	Egypt
EQUI-5	Kenyan forces	Kenyan forces
EQUI-5	caused	caused
EQUI-5	mall collapse	mall collapse
SIMI-4	500	to 580
SPE2-4	passes	climbs
EQUI-5	death toll	death toll
EQUI-5	Bangladesh building disaster	Bangladesh building collapse
EQUI-5	South Africa	South Africa
REL-3	taken	remains
EQUI-5	's Mandela	Mandela
EQUI-5	to hospital	in hospital
EQUI-5	drag	drag
EQUI-5	stocks	stocks
EQUI-5	lower	lower
EQUI-5	Weak earnings	Weak earnings
EQUI-5	Liquid ammonia leak	Liquid ammonia leak
EQUI-5	in Shanghai	in Shanghai
SPE1-4	15	at least 15
EQUI-5	kills	kills
SPE2-4	amid new sexting scandal	latest online sex scandal
EQUI-5	Weiner	Weiner
EQUI-5	defects	defects
EQUI-5	Syria military police chief	Syria military police chief
SIMI-2	to opposition	to rebels
EQUI-5	in Belgian coach crash	in Belgian bus crash
EQUI-5	Five killed	among 5 dead
EQUI-5	Swiss tourist	Swiss tourist
EQUI-5	gang-raped	gang raped
EQUI-5	in India	in India
EQUI-5	strike	launches
EQUI-5	Israel planes	Israel airstrike
EQUI-5	inside Syria	into Syria
EQUI-5	to change	to changes
EQUI-5	at BoE	at Bank of England
EQUI-5	high bar	high bar
EQUI-5	Carney	Carney
EQUI-5	sets	sets
EQUI-5	kill	kill
EQUI-5	Gunmen	Gunmen
SPE1-4	in northern Pakistan	in Pakistan
SPE2-4	10 foreign tourists	11 foreign climbers
EQUI-5	Doctor Who	's Doctor Who
EQUI-5	Matt Smith	Matt Smith
EQUI-5	to leave	quits
EQUI-5	China Yuan	China yuan
SIMI-4	to 6.168	to 6.1696
SIMI-3	Monday	Thursday
EQUI-5	Strengthens	strengthens
EQUI-5	against USD	against USD
EQUI-5	Ex-first lady Barbara Bush	Former first lady Barbara Bush
EQUI-5	leaves	leaves
SPE1-4	Texas hospital	hospital
EQUI-5	11	Eleven
EQUI-5	killed	killed
EQUI-5	in Chinese police station attack	in China police station attack
EQUI-5	50	50
EQUI-5	killed	killed
EQUI-5	crashes	crashes
SPE2-4	in Russia	in Russian city of Kazan
EQUI-5	Boeing airliner	Boeing airliner
EQUI-5	as New York mayor	as New York mayor
EQUI-5	succeeding	succeeding
EQUI-5	De Blasio	Bill De Blasio
EQUI-5	sworn in	sworn in
EQUI-5	Bloomberg	Michael Bloomberg
EQUI-5	from jail	from jail
EQUI-5	Pussy Riot member Alyokhina	Pussy Riot member Maria Alyokhina
EQUI-5	released	freed
EQUI-5	at San Francisco airport	at San Francisco airport
EQUI-5	crash lands	crash lands
SPE1-4	Asiana jet	Plane
EQUI-5	California wildfire	California wildfire
EQUI-5	as firefighters	fire crews
SIMI-4	labor	making progress
EQUI-5	hospitalized	hospitalised
EQUI-5	Mandela	Mandela
EQUI-5	army headquarters	army headquarters
EQUI-5	break into	storm
EQUI-5	Thai protesters	Thai protesters
SPE1-4	Egypt 's main opposition	Egypt opposition
SPE1-3	rejects	mulls response
EQUI-5	president 's call for dialogue	to Morsi dialogue call
EQUI-5	6.8 %	6.8 %
EQUI-5	starts up	Starts Up
EQUI-5	Housing in May	May Housing
EQUI-5	assumes	to Take Over
EQUI-5	's Castro	's Castro
EQUI-5	Cuba	Cuba
EQUI-5	CELAC presidency	CELAC Presidency
EQUI-5	trapped	trapped
EQUI-5	in India building collapse	in India building collapse
SPE2-3	Dozens	20
EQUI-5	Cardinals	Cardinals
SPE2-4	Vatican	Sistine Chapel
EQUI-5	enter	enter
SPE1-4	for historic vote	to elect pope
EQUI-5	for speeding	for speeding
EQUI-5	Zimmerman	Zimmerman
EQUI-5	in Texas	in Texas
EQUI-5	stopped	pulled over
EQUI-5	with warning	given warning
EQUI-5	unveils	unveils
EQUI-5	to Pacific	to Pacific
EQUI-5	$ 30 billion oil link	$ 25bn oil link
EQUI-5	Russia	Russia
EQUI-5	hits	hits
SPE2-4	Pakistan	SW Pakistan
SIMI-4	7.2-magnitude quake	7.7-magnitude earthquake
SIMI-4	zips	passes
SPE1-3	between Earth and satellites	Earth in fly-by
EQUI-5	Asteroid	Asteroid
EQUI-5	Mugabe	Mugabe
EQUI-5	declared	declared
EQUI-5	of disputed elections	in disputed vote
EQUI-5	winner	winner
SPE2-4	Muslim Brotherhood	Muslim Brotherhood ` activities '
EQUI-5	bans	bans
EQUI-5	Egyptian court	Egypt court
EQUI-5	by the Spokesperson	by the spokesperson
EQUI-5	in Iraq	in Iraq
SIMI-4	on the latest spate	on the resumption
SPE2-4	of High Representative Catherine Ashton	of the EU High Representative , Catherine Ashton
SPE2-4	of attacks	of executions
EQUI-5	Statement	Statement
EQUI-5	agains NSA leaker	against Snowden over leaks
EQUI-5	files	files
EQUI-5	espionage charges	espionage charges
EQUI-5	U.S.	US
EQUI-5	Chinese general	Chinese general
EQUI-5	's son	's son
EQUI-5	gets	gets
EQUI-5	10 years jail	10 years ' jail
SPE2-4	for rape	for gang-rape
EQUI-5	Moderate earthquake	Moderate earthquake
EQUI-5	jolts	hits
SIMI-3	NW Pakistan	southern Pakistan
EQUI-5	on Morsi Supporters	on Mohamed Morsi supporters
EQUI-5	Backs	backs
EQUI-5	Iraq	Iraq
EQUI-5	Egypt Crackdown	Egypt crackdown
EQUI-5	Hrithik Roshan , wife Sussanne	Hrithik Roshan , Sussanne
EQUI-5	part ways	to divorce
SIMI-1	in Russia plane crash	in Italy coach crash
EQUI-5	rises	rises
EQUI-5	Death toll	Death toll
EQUI-5	Suicide bomber	Suicide bomber
SIMI-4	hits	strikes
SIMI-2	in Iraq	in Syria
SPE2-3	in Presidential Election	Mali Presidential Election
SPE2-4	in Pak	in NW Pakistan
EQUI-5	against US drone strikes	in U.S. drone strike
SIMI-4	Suicide bomber	Suicide bombers
EQUI-5	in Afghanistan	in Afghanistan
SPE1-4	kills	attack
EQUI-5	at US base	US base
SPE2-2	iPhone	iPhone 4 imports
REL-3	Apple revenue	for Samsung
EQUI-5	killed	killed
SIMI-3	23	10
SPE1-4	in Iraq car bombings	in Iraq bomb attack
EQUI-5	survives	survives
SIMI-2	Egypt minister	Syrian prime minister
EQUI-5	assassination attempt	assassination attempt
EQUI-5	's execution	executed
SIMI-4	over Jamaat leader	Bangladesh Islamist leader
REL-4	in Bangladesh clashes over Jamaat leader	Bangladesh Islamist leader
SIMI-3	540	1,000
SPE1-4	hits	passes
EQUI-5	Bangladesh building collapse death toll	Bangladesh building collapse death toll
SPE2-3	China	China and Taiwan
SPE1-3	to resume	hold
SPE1-2	US investment talks	historic talks
EQUI-5	kills	kills
SPE1-1	soldiers	16
SIMI-2	Yemen suicide bombing	Female suicide bomber
EQUI-5	fire	fire
EQUI-5	protesters	at protesters
SIMI-2	in Tunis	in Cairo
EQUI-5	tear gas	tear gas
EQUI-5	Police	Police
EQUI-5	Tokyo 2020 Olympic Games	in 2020 Tokyo Olympics
EQUI-5	Nelson Mandela	Nelson Mandela
OPPO-4	taken	released
OPPO-4	to hospital	from hospital
SPE2-4	of Abu Qatada	radical cleric Abu Qatada
EQUI-5	to deport	to deport
EQUI-5	Britain	Britain
SPE2-4	as Thais Protest	Thai protest day
SPE2-4	Shots , Explosions	Gunshots , explosions
EQUI-5	North Korea	North Korea
EQUI-5	in History	in History
EQUI-5	Today	Today
SIMI-3	April 23	Jan. 21
REL-2	of Talibanisation	About Israeli Airstrikes
EQUI-5	in Syria	in Syria
SPE2-2	Iran	Russia , China
SPE1-4	in Colo. home	in US home
SPE2-3	3 more dead	4 dead
EQUI-5	Police	after police
SPE1-3	kill	standoff
EQUI-5	gunman	with gunman
EQUI-5	Fight	to fight
REL-3	Islamist Tactics	northern Islamist militants
REL-3	for Mali Town	Mali army
REL-3	for Syrian Chemical Weapons Transport	Syria Chemical Weapons
EQUI-5	killed	killed
EQUI-5	wounded	wounded
EQUI-5	in Iraq	in Iraq
SIMI-3	2	15
SIMI-2	11	90
SPE2-4	in attacks	in fresh attacks
EQUI-5	for war crimes	on war crimes
SIMI-1	first lawmaker	British PM
REL-2	Police	Politicians
SPE1-2	in Belfast flag protests	in flag violence talks
OPPO-4	S. Korea	North Korea
EQUI-5	proposes	proposes
SPE1-2	` final ' N. Korea talks	high-level talks
EQUI-5	kill	Kill
REL-3	Pakistani	in Pakistan
EQUI-5	Gunmen	Gunmen
SIMI-4	9 foreign tourists	11 Foreign Tourists
EQUI-5	Palestinians	Palestinians
EQUI-5	in Bangladesh protest	in Bangladesh Protest
EQUI-5	die	Killed
SIMI-2	32	1
EQUI-5	amid protests	on protesters
EQUI-5	Google	Google
SPE2-4	on gay rights	gay marriage
EQUI-5	Syria	in Syria
SPE2-4	strikes	Air strikes
EQUI-5	The San Francisco plane crash	in San Francisco air crash
SIMI-2	X'mas cruise passengers	Missing cruise passenger
SIMI-3	Wednesday	Friday
EQUI-5	close	close
EQUI-5	Chinese shares	Chinese shares
OPPO-4	lower	higher
EQUI-5	Calif man	Calif. man
EQUI-5	not guilty	not guilty
SIMI-2	in girl kidnap case	in terrorism case
EQUI-5	pleads	pleads
SIMI-2	Dec. 4	Jan. 24
EQUI-5	close	close
OPPO-4	higher	lower
EQUI-5	China stock index futures	China stock index futures
SPE2-4	Palestinians	Two Palestinians
EQUI-5	in Gaza	on Gaza
SPE2-3	by Israeli fire	in an Israeli Air Strike
SPE2-3	hit	Killed
SIMI-2	in south China road accident	in Philippine road accident
SIMI-2	7	20
SIMI-2	3	44
EQUI-5	injured	injured
EQUI-5	killed	killed
SPE1-4	About Boston Marathon News	of Boston Marathon
SIMI-1	Books	Report
REL-3	killed	trapped
SIMI-2	Motorists	Cars
SIMI-4	after Japanese tunnel collapses	in tunnel collapse outside Tokyo
REL-3	Friends of Syria	Syria talks
EQUI-5	rebels	to rebels
SIMI-3	on arming	military aid
REL-3	talks	Syria talks
EQUI-5	clash with	clash with
EQUI-5	at Jantar Mantar	at Jantar Mantar
EQUI-5	police	police
SPE1-4	ABVP protesters	Protesters
EQUI-5	charged	charged
SPE1-4	with terrorism offences	with terrorism
SPE2-2	Two men	Saudi-born Nigerian
REL-3	mostly foreigners	Briton
EQUI-5	killed	among dead
EQUI-5	in Kabul suicide attack	in Kabul suicide attack
SPE2-1	Up to 21	Briton
SIMI-2	Tokyo shares	Singapore stocks
SIMI-2	0.88 pc	0.44 pct
EQUI-5	close	close
EQUI-5	lower	lower
SIMI-2	U. S	Philippines
EQUI-5	strikes	strikes
SIMI-3	4.1 magnitude quake	7.2 magnitude earthquake
REL-3	official	ministry
SIMI-3	35 militants	12 militants
EQUI-5	killed	killed
EQUI-5	in Afghan raids	in Afghan raids
EQUI-5	's Hugo Chavez	Hugo Chavez
REL-2	Venezuela	Venezuelan officials
EQUI-5	The Note	The Note
EQUI-5	's Must-Reads	's Must-Reads
SIMI-4	for Monday	for Tuesday
SIMI-3	November 25 , 2013	October 8 , 2013
SIMI-4	at political impasse	political crisis
EQUI-5	North	North Korea
EQUI-5	Fired	launches
SPE2-4	Missiles	short-range missiles
EQUI-5	in Afghanistan	in Afghanistan
SPE1-3	killed	attacks
SPE1-3	38 Taliban militants	Taliban
REL-2	economic traps	economic growth
REL-2	two Afghan kids	in Afghanistan
EQUI-5	kills	dies
REL-3	Nato airstrike	Nato solider
SIMI-3	pledges	support
EQUI-5	in Mali	in Mali
SIMI-4	France	Most French
SIMI-3	military aid	military operation
SPE2-3	in debt ceiling talks	to US debt ceiling deal
SPE1-3	Reid	Senate leaders
EQUI-5	jolts	jolts
SIMI-3	6.2 magnitude quake	4.3-magnitude earthquake
SIMI-2	Sarangani	SW China
REL-3	Obama	U.S.
EQUI-5	has been captured	captures
EQUI-5	US	US
EQUI-5	al-Qaeda leader	al-Qaeda leader
SPE1-3	Ukrainian Prime Minister Azarov and entire government	Ukrainian officials
EQUI-5	George Zimmerman	after Zimmerman
EQUI-5	found not guilty	acquitted
EQUI-5	of Trayvon Martin murder	of Trayvon Martin murder
EQUI-5	of shutdown	shutdown
REL-4	US government	Obama
REL-3	Obama economic tour	Obama
SIMI-1	France	Arab League
EQUI-5	on Syria	on Syria
EQUI-5	Welcomes	welcomes
EQUI-5	US-Russia Deal	US-Russian deal
EQUI-5	puts	puts
EQUI-5	Syria strike	Syria strike
EQUI-5	Obama	Obama
EQUI-5	on hold	on hold
SPE1-4	ailing Nadal	Rafa Nadal
EQUI-5	Australian Open	Australian Open
EQUI-5	to miss	to miss
EQUI-5	Egyptian court	Egypt court
EQUI-5	Mubarak	of Mubarak
EQUI-5	's release	release
SPE2-3	considers	orders
EQUI_FACT-5	to Marry	Plans To Get Married
EQUI-5	Van der Sloot	Joran Van Der Sloots
SPE2-4	in Prison	In Peru Prison
EQUI-5	to plead	to Plead
EQUI-5	Jesse Jackson Jr. and wife	Jesse Jackson Jr. , Wife
EQUI-5	guilty	Guilty
EQUI-5	to fraud	to Fraud
SPE1-4	BBC veteran Hall	Stuart Hall
EQUI-5	child sex abuse	Sex Assaults On Children
EQUI-5	admits	Admits
EQUI-5	to watch	to watch
SIMI-3	on Monday	on Thursday
EQUI-5	Stocks	Stocks
EQUI-5	at close	at close
EQUI-5	Queen Beatrix	Queen Beatrix
EQUI-5	to abdicate	abdicates
EQUI-5	for son	in favor of son
EQUI-5	of The Netherlands	of the Netherlands
EQUI-5	Philadelphia building	Philadelphia building
EQUI-5	collapses	collapses
SPE1-4	8-10 people	of people
SIMI_FACT-4	may be trapped	trapped
EQUI-5	sets off	set
REL-3	gun control debate	on gun control bill
EQUI-5	U.S. Senate	U.S. Senate
EQUI-5	immune system	human immunity
EQUI-5	Red grapes and blueberries	Red grapes , blueberries
EQUI-5	boost	boost
EQUI-5	Buys	to acquire
SPE1-3	Cloud-Based , Networked Firewall Specialist Stonesoft	firewall Stonesoft
EQUI-5	For $ 389M	for $ 389 million
SPE1-4	Intel 's McAfee	McAfee
EQUI_FACT-5	Alleged cop killer	Alleged cop killer
EQUI-5	from shot	from gunshot
EQUI-5	died	died
EQUI-5	Musharraf	Musharraf
EQUI-5	arrested	arrested
REL-2	in Lal Masjid case	in Pakistan
SPE1-4	test-fires	launches
EQUI-5	North Korea	North Korea
EQUI-5	short-range missiles	short-range missiles
EQUI-5	Indian stocks	Indian stocks
SIMI-3	flat	lower
EQUI-5	open	open
EQUI-5	talks	talks
SPE1-4	resume	begin
EQUI-5	Israelis , Palestinians	Israelis , Palestinians
EQUI-5	in UK crash	in British crash
EQUI-5	killed	killed
SPE1-4	Four U.S. Air Force helicopter crew members	US Air Force helicopter crew
SIMI-4	Australian senator	Australian lawmaker
EQUI-5	Malaysia	Malaysia
EQUI-5	at airport	at airport
EQUI-5	detains	detains
EQUI-5	as horse meat scandal	horsemeat scandal
EQUI-5	bombs	bombs
SPE1-4	at Great Barrier Reef	near Australia 's Great Barrier Reef
EQUI-5	dumps	jettisons
SPE2-4	U.S.	U.S. military
SIMI-4	in Texas wind farm	in Texas wind farm project
EQUI-5	Google	Google
EQUI-5	invests	invests
EQUI-5	$ 200 million	200 million USD
